F108Q3000003|201002|86683.85|0|18|342|||||6.875|0||||||||||||
F108Q3000003|201003|86602.38|0|19|341|||||6.875|0||||||||||||
F108Q3000003|201004|86438.03|0|20|340|||||6.875|0||||||||||||
F108Q3000003|201005|86438.03|0|21|339|||||6.875|0||||||||||||
F108Q3000003|201006|86271.79|0|22|338|||||6.875|0||||||||||||
F108Q3000003|201007|86271.79|0|23|337|||||6.875|0||||||||||||
F108Q3000003|201008|86187.96|0|24|336|||||6.875|0||||||||||||
F108Q3000003|201009|86018.85|0|25|335|||||6.875|0||||||||||||
F108Q3000003|201010|86018.85|0|26|334|||||6.875|0||||||||||||
F108Q3000003|201011|85933.57|0|27|333|||||6.875|0||||||||||||
F108Q3000003|201012|85847.8|0|28|332|||||6.875|0||||||||||||
F108Q3000003|201101|85761.54|0|29|331|||||6.875|0||||||||||||
F108Q3000003|201102|85674.78|0|30|330|||||6.875|0||||||||||||
F108Q3000003|201103|85587.53|0|31|329|||||6.875|0||||||||||||
F108Q3000003|201104|85499.78|0|32|328|||||6.875|0||||||||||||
F108Q3000003|201105|85322.76|0|33|327|||||6.875|0||||||||||||
F108Q3000003|201106|85322.76|0|34|326|||||6.875|0||||||||||||
F108Q3000003|201107|85233.49|0|35|325|||||6.875|0||||||||||||
F108Q3000003|201108|85143.71|0|36|324|||||6.875|0||||||||||||
F108Q3000003|201109|84962.6|0|37|323|||||6.875|0||||||||||||
F108Q3000003|201110|84962.6|0|38|322|||||6.875|0||||||||||||
F108Q3000003|201111|84779.4|0|39|321|||||6.875|0||||||||||||
F108Q3000003|201112|84779.4|0|40|320|||||6.875|0||||||||||||
F108Q3000003|201201|84687.02|0|41|319|||||6.875|0||||||||||||
F108Q3000003|201202|84500.66|0|42|318|||||6.875|0||||||||||||
F108Q3000003|201203|84406.68|0|43|317|||||6.875|0||||||||||||
F108Q3000003|201204|84406.68|0|44|316|||||6.875|0||||||||||||
F108Q3000003|201205|84312.16|0|45|315|||||6.875|0||||||||||||
F108Q3000003|201206|84217.1|0|46|314|||||6.875|0||||||||||||
F108Q3000003|201207|84121.49|0|47|313|||||6.875|0||||||||||||
F108Q3000003|201208|83928.64|0|48|312|||||6.875|0||||||||||||
F108Q3000003|201209|83831.38|0|49|311|||||6.875|0||||||||||||
F108Q3000003|201210|83831.38|0|50|310|||||6.875|0||||||||||||
F108Q3000003|201211|83733.56|0|51|309|||||6.875|0||||||||||||
F108Q3000003|201212|83635.18|0|52|308|||||6.875|0||||||||||||
F108Q3000003|201301|83436.73|0|53|307|||||6.875|0||||||||||||
F108Q3000003|201302|83336.65|0|54|306|||||6.875|0||||||||||||
F108Q3000003|201303|83236|0|55|305|||||6.875|0||||||||||||
F108Q3000003|201304|83236|0|56|304|||||6.875|0||||||||||||
F108Q3000003|201305|83032.96|0|57|303|||||6.875|0||||||||||||
F108Q3000003|201306|83032.96|0|58|302|||||6.875|0||||||||||||
F108Q3000003|201307|82827.59|0|59|301|||||6.875|0||||||||||||
F108Q3000003|201308|82827.59|0|60|300|||||6.875|0||||||||||||
F108Q3000003|201309|82724.02|0|61|299|||||6.875|0||||||||||||
F108Q3000003|201310|82619.86|0|62|298|||||6.875|0||||||||||||
F108Q3000003|201311|82515.1|0|63|297|||||6.875|0||||||||||||
F108Q3000003|201312|82409.74|0|64|296|||||6.875|0||||||||||||
F108Q3000003|201401|82197.21|0|65|295|||||6.875|0||||||||||||
F108Q3000003|201402|82197.21|0|66|294|||||6.875|0||||||||||||
F108Q3000003|201403|82090.03|0|67|293|||||6.875|0||||||||||||
F108Q3000003|201404|81982.24|0|68|292|||||6.875|0||||||||||||
F108Q3000003|201405|81764.8|0|69|291|||||6.875|0||||||||||||
F108Q3000003|201406|81764.8|0|70|290|||||6.875|0||||||||||||
F108Q3000003|201407|81655.14|0|71|289|||||6.875|0||||||||||||
F108Q3000003|201408|81433.94|0|72|288|||||6.875|0||||||||||||
F108Q3000003|201409|81433.94|0|73|287|||||6.875|0||||||||||||
F108Q3000003|201410|81322.39|0|74|286|||||6.875|0||||||||||||
F108Q3000003|201411|81210.2|0|75|285|||||6.875|0||||||||||||
F108Q3000003|201412|80983.89|0|76|284|||||6.875|0||||||||||||
F108Q3000003|201501|80869.76|0|77|283|||||6.875|0||||||||||||
F108Q3000003|201502|80869.76|0|78|282|||||6.875|0||||||||||||
F108Q3000003|201503|80754.98|0|79|281|||||6.875|0||||||||||||
F108Q3000003|201504|80523.44|0|80|280|||||6.875|0||||||||||||
F108Q3000003|201505|80406.67|0|81|279|||||6.875|0||||||||||||
F108Q3000003|201506|80289.23|0|82|278|||||6.875|0||||||||||||
F108Q3000003|201507|80171.12|0|83|277|||||6.875|0||||||||||||
F108Q3000003|201508|80171.12|0|84|276|||||6.875|0||||||||||||
F108Q3000003|201509|79932.86|0|85|275|||||6.875|0||||||||||||
F108Q3000003|201510|79812.71|0|86|274|||||6.875|0||||||||||||
F108Q3000003|201511|79812.71|0|87|273|||||6.875|0||||||||||||
F108Q3000003|201512|79570.34|0|88|272|||||6.875|0||||||||||||
F108Q3000003|201601|79448.11|0|89|271|||||6.875|0||||||||||||
F108Q3000003|201602|79448.11|0|90|270|||||6.875|0||||||||||||
F108Q3000003|201603|79201.55|0|91|269|||||6.875|0||||||||||||
F108Q3000003|201604|79077.21|0|92|268|||||6.875|0||||||||||||
F108Q3000003|201605|78952.16|0|93|267|||||6.875|0||||||||||||
F108Q3000003|201606|78826.39|0|94|266|||||6.875|0||||||||||||
F108Q3000003|201607|78699.9|0|95|265|||||6.875|0||||||||||||
F108Q3000003|201608|78572.68|0|96|264|||||6.875|0||||||||||||
F108Q3000003|201609|78444.74|0|97|263|||||6.875|0||||||||||||
F108Q3000003|201610|78444.74|0|98|262|||||6.875|0||||||||||||
F108Q3000003|201611|78186.65|0|99|261|||||6.875|0||||||||||||
F108Q3000003|201612|78056.49|0|100|260|||||6.875|0||||||||||||
F108Q3000003|201701|78056.49|0|101|259|||||6.875|0||||||||||||
F108Q3000003|201702|77793.94|0|102|258|||||6.875|0||||||||||||
F108Q3000003|201703|77661.53|0|103|257|||||6.875|0||||||||||||
F108Q3000003|201704|77528.37|0|104|256|||||6.875|0||||||||||||
F108Q3000003|201705|77394.44|0|105|255|||||6.875|0||||||||||||
F108Q3000003|201706|77259.75|0|106|254|||||6.875|0||||||||||||
F108Q3000003|201707|77259.75|0|107|253|||||6.875|0||||||||||||
F108Q3000003|201708|76988.04|0|108|252|||||6.875|0||||||||||||
F108Q3000003|201709|76851.02|0|109|251|||||6.875|0|||||||||||0|
F108Q3000004|200808|88000|0|0|360|||||6.875|0||||||||||||
F108Q3000004|200809|88000|0|1|359|||||6.875|0||||||||||||
F108Q3000004|200810|88000|0|2|358|||||6.875|0||||||||||||
F108Q3000004|200811|88000|0|3|357|||||6.875|0||||||||||||
F108Q3000004|200812|88000|0|4|356|||||6.875|0||||||||||||
F108Q3000004|200901|88000|0|5|355|||||6.875|0||||||||||||
F108Q3000004|200902|88000|0|6|354|||||6.875|0||||||||||||
F108Q3000004|200903|87550|0|7|353|||||6.875|0||||||||||||
F108Q3000004|200904|87396.54|0|8|352|||||6.875|0||||||||||||
F108Q3000004|200905|87319.15|0|9|351|||||6.875|0||||||||||||
F108Q3000004|200906|87241.32|0|10|350|||||6.875|0||||||||||||
F108Q3000004|200907|87163.04|0|11|349|||||6.875|0||||||||||||
F108Q3000004|200908|87163.04|0|12|348|||||6.875|0||||||||||||
F108Q3000004|200909|87005.13|0|13|347|||||6.875|0||||||||||||
F108Q3000004|200910|87005.13|0|14|346|||||6.875|0||||||||||||
F108Q3000004|200911|86925.5|0|15|345|||||6.875|0||||||||||||
F108Q3000004|200912|86764.86|0|16|344|||||6.875|0||||||||||||
F108Q3000004|201001|86683.85|0|17|343|||||6.875|0||||||||||||
F108Q3000004|201002|86683.85|0|18|342|||||6.875|0||||||||||||
F108Q3000004|201003|86602.38|0|19|341|||||6.875|0||||||||||||
F108Q3000004|201004|86438.03|0|20|340|||||6.875|0||||||||||||
